# SIMULATED DATA — generated by swarm-lmd/swarm.py, seed 20260813. Evidence about this model, NOT about the world.
swarm,J,agent,depth,R_from_root,U,d_enc,d_dec,E_UDD,fidelity
20,3.902809,244,3,0.75610634,1.21041073,0.59360738,0.49890828,0.35846996,0.012587466985
20,3.902809,383,3,0.80539707,0.87950159,0.67682664,0.70608776,0.42031294,0.047485950923
20,3.902809,388,3,0.80539707,0.86513409,0.5976613,0.57013426,0.294792,0.033857999044
20,3.902809,1724,3,0.7578058,0.21781966,0.25725226,0.78039284,0.043729,0.011395855422
20,3.902809,240,3,0.75687994,0.05109652,0.72061224,0.81397148,0.02997107,0.007557817232
20,3.902809,1763,3,0.7578058,0.31974766,0.50746099,0.50103727,0.08129804,0.014432685657
20,3.902809,1705,3,0.76879456,7.33233774,0.71505387,0.80299811,4.21013227,0.035612254834
20,3.902809,1282,3,0.65329087,1.87092611,0.75179857,0.9392295,1.32108225,0.061066731783
20,3.902809,1337,3,0.71603795,1.02285204,0.47854779,0.69546619,0.34041928,0.015515182985
20,3.902809,1325,3,0.80539707,0.18052889,0.7464816,0.54507938,0.07345571,0.022950919124
20,3.902809,3198,3,0.7578058,1.1182919,0.44992512,0.66554342,0.33486658,0.016997736536
20,3.902809,1370,3,0.72238594,4.79010592,0.71157585,0.38352552,1.30725582,0.008664155523
20,3.902809,1408,3,0.80539707,3.11686023,0.671985,0.75093608,1.57282308,0.051194587486
20,3.902809,308,3,0.80539707,0.29863664,0.54320354,0.64174614,0.10410437,0.016835621858
20,3.902809,3134,3,0.80539707,3.69006505,0.53102305,0.79224874,1.552419,0.023729913239
20,3.902809,3103,3,0.7578058,0.57790576,0.90324254,0.6843758,0.35723668,0.035089201941
20,3.902809,3102,3,0.80539707,0.44155522,0.42075257,0.86360534,0.16044534,0.02090202419
20,3.902809,1474,3,0.80539707,0.50286752,0.72927804,0.66791161,0.24494338,0.034867655134
20,3.902809,1532,3,0.80023778,1.15310889,0.80198859,0.81300177,0.75184792,0.088617639388
20,3.902809,1481,3,0.6530533,0.80985943,0.66714592,0.80676097,0.43588845,0.039263137573
20,3.902809,1485,3,0.80539707,0.51883893,0.52590759,0.99804678,0.27232837,0.052154207333
20,3.902809,1496,3,0.80539707,0.11069125,0.92202692,0.73822248,0.07534322,0.067661413615
20,3.902809,1456,3,0.75171482,2.19227267,0.74091475,0.91130688,1.48022406,0.048161498411
20,3.902809,1581,3,0.80539707,0.5565445,0.74823576,0.90041981,0.37495867,0.059565185173
20,3.902809,1199,3,0.80539707,1.75381226,0.83132149,0.60135543,0.87676529,0.073357375908
20,3.902809,1582,3,0.80539707,2.33446097,0.73958037,0.77228942,1.33337428,0.056777420524
20,3.902809,1592,3,0.75687994,5.46554578,0.67563145,0.86542011,3.19573217,0.007533944145
20,3.902809,282,3,0.77508467,1.42109852,0.56212054,0.8393396,0.67048854,0.009431639399
20,3.902809,92,3,0.80539707,1.29146801,0.87238934,0.95159397,1.07212564,0.082488051158
20,3.902809,94,3,0.71843574,1.15558241,0.63966709,0.77589849,0.57353488,0.037755928942
20,3.902809,78,3,0.63241529,1.21207697,0.59903249,0.80453833,0.58415395,0.011791046715
20,3.902809,28,3,0.6199278,1.44641642,0.85761381,0.50949582,0.63201259,0.020369855791
20,3.902809,3975,3,0.75205083,2.43133422,0.86586852,0.75624148,1.59205148,0.016020190728
20,3.902809,91,3,0.62293381,0.42464546,0.83400157,0.72455073,0.25660325,0.045968667478
20,3.902809,97,3,0.80023778,0.14629504,0.63740169,0.68651089,0.06401625,0.037292259616
21,6.728654,0,0,0.0,1.02283802,0.59326354,0.76781943,0.46592243,0.455519274501
21,6.728654,3259,1,0.38551023,1.71775403,0.46630418,0.58638023,0.46968815,0.10843755498
21,6.728654,1,1,0.38551023,3.90710184,0.77897188,0.79284456,2.41304023,0.244929399759
21,6.728654,62,2,0.5451938,0.45628842,0.83420472,0.78052067,0.29709579,0.138842460972
21,6.728654,17,2,0.5451938,1.58296273,0.92493602,0.3917624,0.5735947,0.077268003377
21,6.728654,835,2,0.5451938,0.22520542,0.90933674,0.80793835,0.16545572,0.156663638462
21,6.728654,497,2,0.51990676,0.49774272,0.80354167,0.70761156,0.28301421,0.121246320508
21,6.728654,478,2,0.5451938,1.19573172,0.80116797,0.87526988,0.83849275,0.149530851411
21,6.728654,39,2,0.52604304,0.7724807,0.60930467,0.45468176,0.21400784,0.059075484023
21,6.728654,3,2,0.47815028,7.30620384,0.70653098,0.58416291,3.0154836,0.08800967843
21,6.728654,207,2,0.5451938,1.46545211,0.86850235,0.73507905,0.93557083,0.13613515451
21,6.728654,2,2,0.49932502,4.929285,0.8092966,0.51935882,2.07185404,0.089627333231
21,6.728654,416,2,0.5451938,0.71238288,0.45446444,0.49668054,0.16080166,0.048132929542
21,6.728654,74,2,0.467309,19.14807096,0.71644571,0.44038109,6.04139147,0.067278638962
21,6.728654,15,2,0.50831697,1.04611899,0.92161138,0.91146193,0.87875426,0.179123105169
21,6.728654,13,2,0.5451938,1.68780259,0.69809572,0.86760368,1.02225209,0.129152139822
21,6.728654,113,2,0.5451938,3.65850086,0.62887213,0.65428357,1.50532933,0.087739187851
21,6.728654,143,3,0.60580182,4.55932806,0.76468924,0.79548012,2.77341684,0.035630000856
21,6.728654,791,3,0.60580182,6.47572816,0.71457163,0.81040683,3.75005361,0.033919574309
21,6.728654,784,3,0.60580182,2.10051144,0.90716811,0.86225532,1.64304218,0.045816845823
21,6.728654,49,3,0.61420341,0.99226871,0.87308722,0.57052092,0.49426346,0.038166643961
21,6.728654,54,3,0.54039667,3.06542217,0.6262466,0.79421086,1.5246547,0.03810973818
21,6.728654,28,3,0.63082772,0.48667347,0.75965954,0.73714796,0.27252813,0.043695676757
21,6.728654,31,3,0.61420341,0.29152449,0.87239765,0.79916858,0.20324877,0.053420463303
21,6.728654,59,3,0.65218051,0.08768306,0.78911891,0.85457233,0.05912988,0.034683498365
21,6.728654,122,3,0.66772331,2.2749979,0.75081856,0.82266113,1.40519623,0.047181736116
21,6.728654,127,3,0.63082772,2.34121909,0.87278982,0.64244488,1.31276683,0.043753252567
21,6.728654,133,3,0.55514922,0.27181308,0.66317776,0.73752432,0.13294642,0.028648891725
21,6.728654,134,3,0.58772971,1.5921138,0.65026251,0.45653449,0.47264646,0.023164722868
21,6.728654,137,3,0.63082772,4.42003668,0.85908424,0.61398111,2.33139918,0.041158123895
21,6.728654,58,3,0.54935154,7.77348398,0.9137727,0.54933401,3.9020279,0.038461784147
21,6.728654,30,3,0.66772331,0.30619898,0.53350924,0.55571411,0.09078145,0.033336446201
21,6.728654,3575,3,0.61420341,0.74850455,0.791692,0.61762012,0.36599246,0.037465579519
21,6.728654,2730,3,0.66772331,0.04834399,0.49810247,0.87243045,0.02100835,0.056572405038
21,6.728654,647,3,0.66772331,0.51208463,0.97233136,0.84846778,0.42246564,0.034571344813
21,6.728654,1146,3,0.57260001,0.66574678,0.7747934,0.68636197,0.35403663,0.031148751997
21,6.728654,146,3,0.66772331,1.23187957,0.61535381,0.76396969,0.57912095,0.031624600226
21,6.728654,149,3,0.65218051,0.87116632,0.68376962,0.83042849,0.4946672,0.029204088925
21,6.728654,1165,3,0.60580182,0.20518418,0.97292557,0.54481979,0.10876179,0.031048027574
21,6.728654,1113,3,0.56023648,0.18836815,0.84683699,0.46241398,0.07376294,0.022936772116
21,6.728654,1949,3,0.60580182,0.72050609,0.35169242,0.77664346,0.19679876,0.015998756622
21,6.728654,157,3,0.61420341,1.87677042,0.67271683,0.8291229,1.04679671,0.042737189952
21,6.728654,158,3,0.60580182,0.46253763,0.87961746,0.66911359,0.272233,0.034474281485
21,6.728654,164,3,0.61420341,0.53096635,0.79387111,0.9817007,0.41380535,0.059715058451
21,6.728654,1223,3,0.60580182,0.07649196,0.85045492,0.68775647,0.0447406,0.034260011906
21,6.728654,1236,3,0.63796887,0.30003749,0.59324792,0.79906719,0.14223126,0.073925702604
21,6.728654,2957,3,0.60580182,2.24295224,0.61754681,0.65675571,0.90969072,0.023756106392
21,6.728654,2005,3,0.60580182,0.1313316,0.83700725,0.56008981,0.06156815,0.027459234101
21,6.728654,573,3,0.60580182,0.62509335,0.27604219,0.85300139,0.14718721,0.013791983215
21,6.728654,553,3,0.55991202,0.09053129,0.60067984,0.9195855,0.05000736,0.032354649549
21,6.728654,2198,3,0.60580182,0.45818466,0.794451,0.79961271,0.29106323,0.037209028469
21,6.728654,93,3,0.63082772,0.34483701,0.94575316,0.74550213,0.24313113,0.055016314356
21,6.728654,914,3,0.60580182,1.92497576,0.69790072,0.57957241,0.77862189,0.02369206262
21,6.728654,2377,3,0.60580182,0.56257659,0.8248322,0.86297053,0.40044532,0.041692995356
21,6.728654,930,3,0.60580182,5.04429905,0.6764507,0.81704505,2.78793713,0.032373054372
21,6.728654,2627,3,0.61420341,1.94172109,0.70805839,0.77468934,1.06508312,0.042029228655
21,6.728654,3806,3,0.66772331,1.36453567,0.50932596,0.45231663,0.31435709,0.025903849134
21,6.728654,2329,3,0.60580182,1.17052576,0.79900945,0.3607254,0.33737245,0.01688224378
21,6.728654,1005,3,0.66772331,0.15897426,0.43315539,0.61217812,0.04215493,0.020255336608
21,6.728654,1002,3,0.66772331,0.89172992,0.83773188,0.61324713,0.45811436,0.03924266654
21,6.728654,1074,3,0.5814821,0.3105808,0.52469441,0.79468461,0.12950181,0.044014334355
21,6.728654,3543,3,0.60580182,1.62365372,0.73785117,0.72000953,0.86258206,0.031117775157
21,6.728654,138,3,0.60580182,0.60206656,0.52256405,0.84293608,0.26520315,0.025800950106
21,6.728654,2027,3,0.60580182,3.56950499,0.85915479,0.52327875,1.60476893,0.026333345749
21,6.728654,423,3,0.59198862,2.52976607,0.8859714,0.98689844,2.21193585,0.068227108715
21,6.728654,417,3,0.60580182,1.1759106,0.74440344,0.81472107,0.71316763,0.035523753287
21,6.728654,1487,3,0.60580182,3.64026518,0.82805057,0.88451752,2.6662221,0.042900744544
21,6.728654,3271,3,0.63082772,1.09050188,0.93004643,0.30876035,0.31315011,0.022407373403
21,6.728654,2132,3,0.66772331,9.28613176,0.37674115,0.82607397,2.88999328,0.034993543874
21,6.728654,464,3,0.56447007,1.58615203,0.60120923,0.64059811,0.61088028,0.029509785602
21,6.728654,2159,3,0.60580182,0.47011467,0.7049321,0.87982741,0.29157385,0.036328402815
21,6.728654,451,3,0.55444328,1.94826996,0.84939838,0.80160257,1.3265379,0.039881552439
21,6.728654,1300,3,0.63082772,0.06644243,0.94747653,0.42778876,0.02693043,0.031627337355
21,6.728654,449,3,0.66772331,0.39738534,0.76853409,0.76807813,0.23457427,0.069962151091
21,6.728654,487,3,0.60580182,0.18370598,0.5371828,0.80821205,0.07975735,0.025430151291
21,6.728654,3372,3,0.60580182,1.04049452,0.63482048,0.98770781,0.65240791,0.036726618682
21,6.728654,1280,3,0.66772331,0.90034623,0.75709658,0.90682157,0.61813407,0.07719675806
21,6.728654,336,3,0.60580182,0.65393104,0.89387643,0.79494203,0.46467028,0.041621188012
21,6.728654,2832,3,0.60580182,0.81087054,0.500211,0.47702886,0.19348594,0.013976531902
21,6.728654,349,3,0.61420341,0.76387717,0.72630334,0.76753382,0.42583278,0.042714008016
21,6.728654,3112,3,0.60580182,0.88052523,0.6361029,0.8516104,0.47699095,0.031729984224
21,6.728654,301,3,0.63082772,0.52143983,0.55533853,0.94313847,0.27310992,0.040869382033
21,6.728654,329,3,0.63082772,0.17930034,0.66109258,0.79283523,0.09397803,0.040898749255
21,6.728654,2581,3,0.60580182,0.47059111,0.80162686,0.80686555,0.30438073,0.037885668907
21,6.728654,357,3,0.60580182,0.35978455,0.61610108,0.57729554,0.12796544,0.020832994401
21,6.728654,352,3,0.60580182,1.06693253,0.91172679,0.92836832,0.90307118,0.049577720396
21,6.728654,287,3,0.60580182,0.14042031,0.63867735,0.46814971,0.0419852,0.017513292296
21,6.728654,3934,3,0.60580182,3.71433945,0.91602041,0.67347446,2.29143673,0.036134978958
21,6.728654,26,3,0.66772331,7.48124612,0.27125815,0.47547627,0.96490728,0.00867632199
21,6.728654,215,3,0.61420341,1.12708507,0.76260831,0.82585203,0.70984,0.048256801799
21,6.728654,1876,3,0.60580182,2.19659749,0.75274961,0.91737899,1.51687505,0.040448353767
21,6.728654,3229,3,0.61420341,1.00670968,0.75159893,0.82786362,0.62639632,0.047675989181
21,6.728654,1587,3,0.60580182,5.22572283,0.92585941,0.61858263,2.99287888,0.033546274509
21,6.728654,1895,3,0.63082772,1.34717885,0.72708052,0.53839463,0.52736158,0.03054555585
21,6.728654,193,3,0.57388047,2.17517487,0.71506832,0.31088909,0.48355647,0.017346738328
21,6.728654,196,3,0.60580182,1.73119992,0.57777574,0.76800335,0.76819175,0.02599105699
21,6.728654,4,3,0.58893978,4.97146388,0.60483017,0.82990718,2.49544071,0.038460748474
21,6.728654,43,3,0.66772331,0.50734921,0.45289917,0.83574337,0.19203547,0.025462350426
21,6.728654,41,3,0.60315374,2.20202188,0.83638098,0.75070034,1.38258673,0.032292552455
21,6.728654,1800,3,0.60580182,0.54687757,0.51372876,0.59269485,0.16651568,0.017834730831
21,6.728654,293,3,0.60580182,0.89962404,0.80368197,0.93933766,0.67915204,0.044218854051
21,6.728654,8,3,0.58317347,0.15293807,0.47485605,0.68292302,0.04959631,0.024847831144
21,6.728654,7,3,0.61420341,0.48572359,0.39074099,0.58214256,0.11048607,0.017429024845
21,6.728654,6,3,0.53299987,4.67598747,0.8860014,0.6476891,2.68333154,0.043969928554
21,6.728654,77,3,0.60580182,0.14382696,0.77942912,0.66980705,0.07508733,0.030579323078
21,6.728654,76,3,0.57429842,1.4895607,0.56747428,0.83485448,0.70569196,0.02774971251
21,6.728654,99,3,0.55871171,0.23318688,0.75326632,0.77966828,0.13695015,0.034400118608
21,6.728654,78,3,0.61420341,0.83690314,0.9154296,0.57370098,0.43952718,0.04024067956
21,6.728654,18,3,0.58317347,2.47688662,0.75963201,0.26190744,0.49278471,0.015244242793
21,6.728654,19,3,0.66772331,0.1628345,0.45534441,0.87346083,0.06476343,0.026755154471
21,6.728654,25,3,0.53893773,0.53813254,0.40699955,0.87802071,0.19230383,0.05572814968
21,6.728654,20,4,0.64286638,1.22190796,0.86029921,0.95224594,1.00100707,0.027430941485
21,6.728654,21,4,0.65780468,0.62077605,0.68228746,0.76134402,0.32246552,0.019885129311
21,6.728654,22,4,0.70389502,0.19415665,0.50498707,0.78339087,0.07680881,0.013246490354
21,6.728654,23,4,0.65780468,7.25165806,0.71614756,0.33132612,1.72066178,0.00908318761
21,6.728654,24,4,0.70389502,0.5695521,0.33507658,0.78920604,0.1506149,0.008854754593
21,6.728654,33,4,0.65780468,1.43592499,0.81360299,0.84393625,0.98594781,0.026284653968
21,6.728654,14,4,0.70389502,0.20610801,0.51939448,0.82761994,0.08859784,0.014393629971
21,6.728654,35,4,0.77102047,3.69284824,0.69839047,0.86545174,2.23204332,0.004565634577
21,6.728654,27,4,0.60876033,0.13656752,0.73112982,0.85668242,0.08553853,0.023976977634
21,6.728654,110,4,0.70389502,4.27779138,0.79930245,0.75710201,2.58872037,0.020263179936
21,6.728654,70,4,0.72516479,0.92272231,0.66239468,0.52951542,0.32364319,0.011654771163
21,6.728654,71,4,0.72516479,0.96820259,0.67598505,0.94310095,0.61725059,0.021183785735
21,6.728654,72,4,0.66381225,11.81465146,0.44374555,0.34648855,1.81653517,0.005101327315
21,6.728654,245,4,0.63004199,1.56956178,0.46728057,0.58392993,0.42826923,0.005502878192
21,6.728654,253,4,0.69907756,3.01252325,0.80568504,0.89505622,2.17243115,0.009570746232
21,6.728654,221,4,0.70389502,0.52665771,0.52250726,0.92035699,0.25326612,0.016102403417
21,6.728654,229,4,0.67112238,1.20805481,0.50135176,0.93246242,0.56475557,0.015654083272
21,6.728654,1875,4,0.71806266,2.88288229,0.65573043,0.56064803,1.05984548,0.010737032489
21,6.728654,3021,4,0.71806266,0.7755924,0.52542854,0.94689363,0.38587656,0.014692292952
21,6.728654,285,4,0.60521421,0.80059151,0.89034811,0.66777753,0.47599526,0.022759972558
21,6.728654,292,4,0.65780468,1.13005906,0.86138878,0.7544359,0.73438314,0.024877208708
21,6.728654,2067,4,0.72516479,2.53440721,0.24611435,0.56044488,0.34957972,0.004832362155
21,6.728654,739,4,0.77102047,1.55164524,0.81520706,0.62615739,0.7920341,0.003855772796
21,6.728654,754,4,0.67112238,1.04520346,0.82735406,0.88295544,0.76353865,0.024461548458
21,6.728654,762,4,0.63957984,1.22184226,0.52937682,0.91709349,0.5931898,0.028837647511
21,6.728654,3617,4,0.71806266,8.24461732,0.80263553,0.59208039,3.91804629,0.018956081966
21,6.728654,3654,4,0.73929815,2.62570509,0.60485254,0.67788769,1.0765971,0.015618593817
21,6.728654,908,4,0.67112238,0.11580818,0.84383937,0.62617808,0.06119231,0.017693404452
21,6.728654,923,4,0.65780468,12.45916574,0.85176162,0.66142826,7.01923494,0.021566561365
21,6.728654,90,4,0.62509656,2.9033223,0.82656363,0.62058309,1.48926328,0.0171763147
21,6.728654,91,4,0.69169127,5.6233819,0.75445012,0.94922174,4.02713128,0.017301391206
21,6.728654,798,4,0.71806266,4.28937284,0.84201965,0.64014073,2.31201945,0.023265295271
21,6.728654,900,4,0.70389502,0.69501995,0.67154205,0.8004553,0.3736006,0.01799916477
21,6.728654,2626,4,0.71806266,0.95329359,0.50618951,0.96926077,0.46771409,0.015219274132
21,6.728654,942,4,0.77102047,0.72249923,0.64090444,0.55137946,0.25531789,0.002669339718
21,6.728654,944,4,0.71806266,2.01446987,0.59283315,0.8656506,1.03379849,0.01446382387
21,6.728654,683,4,0.77102047,10.85657392,0.75435109,0.63296831,5.18380059,0.013146340184
21,6.728654,696,4,0.63146373,0.1572122,0.81546597,0.77938122,0.09991761,0.015354603261
21,6.728654,3748,4,0.73929815,0.16548583,0.71321202,0.77580036,0.09156499,0.019826613083
21,6.728654,3696,4,0.72516479,0.59212917,0.61894971,0.83387942,0.30561529,0.01715011051
21,6.728654,3590,4,0.77102047,0.49951469,0.75160663,0.89478223,0.33593575,0.02048897399
21,6.728654,994,4,0.71806266,2.47033817,0.88662502,0.52561289,1.15123079,0.013134513638
21,6.728654,1008,4,0.71806266,0.99646018,0.87370805,0.5719086,0.49791237,0.014755967546
21,6.728654,978,4,0.71806266,0.17419827,0.61311702,0.74253766,0.07930594,0.013444250124
21,6.728654,660,4,0.67112238,17.448273,0.60957445,0.93425634,9.93677034,0.01906981852
21,6.728654,3781,4,0.71806266,0.36004087,0.64155187,0.84534843,0.19526272,0.020256139603
21,6.728654,2419,4,0.65780468,0.27335442,0.77684135,0.82784695,0.1757958,0.024618550259
21,6.728654,720,4,0.77102047,0.47566424,0.88290467,0.74968303,0.31484152,0.027188781203
21,6.728654,2073,4,0.71806266,0.19683694,0.6219534,0.72626298,0.08891159,0.012730919037
21,6.728654,261,4,0.77102047,0.46832752,0.54658776,0.80363216,0.20571544,0.003318006207
21,6.728654,281,4,0.61549487,1.38399759,0.86882457,0.7655132,0.92049221,0.022270939488
21,6.728654,283,4,0.67112238,1.12075592,0.908517,0.57581725,0.58631199,0.017517474259
21,6.728654,1827,4,0.77102047,0.5219347,0.432134,0.8836449,0.19930234,0.01108255372
21,6.728654,2054,4,0.77102047,0.37876131,0.7691562,0.75572133,0.22016173,0.004390724782
21,6.728654,2086,4,0.72516479,0.28165411,0.66824356,0.78350468,0.14746619,0.027219777147
21,6.728654,310,4,0.64018559,0.27694219,0.65853209,0.61167771,0.11155492,0.01132468944
21,6.728654,315,4,0.77102047,3.51336887,0.79216407,0.58547825,1.62948234,0.003503369132
21,6.728654,316,4,0.65780468,0.38426819,0.70915975,0.78338103,0.21347723,0.021266558807
21,6.728654,3928,4,0.75759987,3.36473344,0.93174592,0.68372241,2.14352218,0.016197400073
21,6.728654,3932,4,0.66381225,0.91730424,0.78203492,0.77452543,0.55561662,0.020096578563
21,6.728654,1157,4,0.77102047,1.07403477,0.91757614,0.79062988,0.77917261,0.019973984612
21,6.728654,1067,4,0.72516479,3.31539739,0.71946324,0.3744937,0.89328227,0.009439364555
21,6.728654,659,4,0.69169127,4.08611301,0.77553976,0.4776117,1.5135243,0.008948738994
21,6.728654,1031,4,0.71582999,0.24520945,0.62834812,0.84794287,0.13064841,0.014979372228
21,6.728654,1038,4,0.77102047,2.72679285,0.74357228,0.75122842,1.52316638,0.004219443615
21,6.728654,3523,4,0.67112238,0.65501933,0.87877732,0.65653674,0.37791314,0.019319310875
21,6.728654,1091,4,0.67112238,4.31143255,0.60250605,0.61798004,1.60530465,0.012467794112
21,6.728654,3579,4,0.71806266,2.43875459,0.3253308,0.88136924,0.6992801,0.003993867294
21,6.728654,634,4,0.72516479,0.25804202,0.8996907,0.80798599,0.18758042,0.027032842425
21,6.728654,641,4,0.77102047,0.72905109,0.81275797,0.3525084,0.20887607,0.011768712664
21,6.728654,1086,4,0.77102047,1.45239951,0.9065375,0.71222631,0.93775606,0.014312866073
21,6.728654,148,4,0.60996826,0.28903677,0.91944569,0.66506626,0.17674376,0.020288563076
21,6.728654,1986,4,0.77102047,3.27880169,0.73658116,0.62326656,1.50525327,0.018857871711
21,6.728654,2606,4,0.70288288,0.78099206,0.64924932,0.77131348,0.3911011,0.010099360228
21,6.728654,2620,4,0.71806266,0.41398835,0.8874461,0.66758554,0.24526582,0.020862871523
