orf,E_essential,U,D_enc,D_dec,D,D_dec_raw
YHR091C,0,15,0.6857142857142857,0.0005568138148101735,0.0003818151872984047,0.00010534951309553608
YGR171C,0,17,0.6764705882352942,0.0006111428878431193,0.00041342018883505134,0.00011562860682259079
YCL050C,0,11,0.10909090909090909,0.0026850423188913715,0.00029291370751542234,0.0005080116430526228
YDR037W,1,20,0.4789473684210526,0.0010455661407479668,0.0005007711516213946,0.00019782175101838817
YHR020W,1,29,0.20689655172413793,0.003842796583537233,0.0007950613621111517,0.0007270594554821744
YOR168W,1,29,0.3275862068965517,0.0017457066391799655,0.0005718694162830921,0.000330288760001315
YLR060W,1,6,0.2,0.00083484374032059,0.000166968748064118,0.00015795294443909222
YPL040C,0,17,0.7205882352941176,0.0010381935415431412,0.0007481100519943223,0.0001964268507558261
YGR264C,1,19,0.5672514619883041,0.0005429600429627424,0.00030799487817184803,0.00010272837101923706
YER087W,0,15,0.5428571428571428,0.0006852431696962024,0.0003719891492636527,0.00012964842530738472
YJL039C,1,40,0.6358974358974359,0.004244450235611616,0.0026990350216196937,0.0008030525712303991
YOR152C,0,3,0.6666666666666666,5.065899315263534e-06,3.3772662101756893e-06,9.584712377080052e-07
YOL083W,0,9,0.2222222222222222,0.004956511830765111,0.0011014470735033579,0.0009377750589779873
YGL180W,1,55,0.13737373737373737,0.022935824218175468,0.003150779892597842,0.004339471919627814
YNR007C,0,22,0.4155844155844156,0.0021146471365824414,0.0008788143944238718,0.0004000925269495656
YJL185C,0,7,0.09523809523809523,0.0007503015574998246,7.145729119045948e-05,0.00014195751192770995
YDL234C,0,3,0.0,7.028317277386931e-05,0.0,1.3297619120784225e-05
YPL231W,1,11,0.12727272727272726,0.0010312387548427977,0.00013124856879817424,0.00019511100087373528
YHR171W,0,11,0.2545454545454545,0.000759045216884206,0.00019321150975234333,0.00014361181761179544
YBL079W,0,44,0.5687103594080338,0.0013533891335123966,0.0007696864205387626,0.0002560620488428934
YLL042C,0,3,1.0,0.0,0.0,0.0
YKR051W,0,1,0.0,0.0,0.0,0.0
YJL061W,1,40,0.6858974358974359,0.0005805001523033512,0.0003981635660029396,0.00010983098258417209
YMR159C,0,14,0.3076923076923077,0.0018866718708870764,0.0005805144218114081,0.00035695946774732585
YNL329C,0,12,0.4696969696969697,0.0007480654896019012,0.00035136409360089305,0.00014153444651871845
YIL146C,0,4,0.0,0.0006323376921824513,0.0,0.00011963867672012916
YKL103C,0,9,0.4722222222222222,0.0003800786980527255,0.00017948160741378702,7.19111212991196e-05
YOR070C,0,7,0.047619047619047616,0.00044027336967344466,2.0965398555878316e-05,8.329998985359388e-05
YKL182W,1,10,0.17777777777777778,0.001864695620566143,0.0003315014436562032,0.0003528015477938397
YOR042W,0,10,0.15555555555555556,0.0008147290096699727,0.0001267356237264402,0.00015414722514167712
YNL223W,0,6,0.4,0.0002072513295764094,8.290053183056376e-05,3.921207785895308e-05
YLR312C,0,4,0.3333333333333333,0.000301389747151243,0.00010046324905041433,5.7023123833942015e-05
YML031W,1,21,0.42857142857142855,0.0008451893164268781,0.00036222399275437627,0.00015991033374320246
YOL082W,0,15,0.17142857142857143,0.002861709439859144,0.0004905787611187104,0.0005414371700041947
YER105C,0,37,0.7042042042042042,0.0011824385837077168,0.000832678221860239,0.0002237181006391712
YML034W,0,15,0.2571428571428571,0.0016375030919476535,0.0004210722236436823,0.0003098165829235604
YJR017C,1,30,0.3218390804597701,0.0033513192268977373,0.0010785854983119153,0.0006340716400898721
YGR037C,0,4,0.0,0.000695157838311178,0.0,0.00013152428665153502
YDR458C,0,9,0.3333333333333333,0.00054635540529174,0.00018211846843058002,0.00010337077564108498
YDR424C,0,32,0.4415322580645161,0.0031227414464710225,0.0013787910822120038,0.0005908245847332764
YJR042W,1,35,0.8050420168067227,0.00010754212617023422,8.65759301437684e-05,2.0347035809726254e-05
YER107C,0,26,0.6153846153846154,0.0003361550238305614,0.00020686463004957628,6.36007353683225e-05
YLR208W,1,63,0.2780337941628264,0.013910383044005055,0.003867556575982972,0.002631852949190797
YGL100W,0,40,0.491025641025641,0.0038808892956597773,0.0019056161541508906,0.0007342666198302187
YKL057C,0,32,0.8104838709677419,0.0001897166500564924,0.00015376228492481844,3.589450580780114e-05
YDR227W,0,32,0.14516129032258066,0.004907599676668772,0.0007123935014519185,0.000928520849614917
YBL080C,0,10,0.17777777777777778,0.000253899675863107,4.5137720153441246e-05,4.8037973404829466e-05
YMR293C,0,5,0.3,0.00033242682496934845,9.972804749080453e-05,6.289535787174221e-05
YOR118W,0,2,1.0,0.0,0.0,0.0
YJL186W,0,2,1.0,0.0,0.0,0.0
YBR208C,0,5,0.1,0.00029335844082686944,2.9335844082686945e-05,5.5503595782932185e-05
YDR242W,0,2,1.0,0.0,0.0,0.0
YBR248C,0,2,0.0,0.001382074766272681,0.0,0.0002614893880427363
YIR023W,0,4,0.16666666666666666,0.00015702085692533037,2.6170142820888395e-05,2.9708441821916432e-05
YBR015C,0,3,0.3333333333333333,0.00017988424295998097,5.9961414319993655e-05,3.403420839307606e-05
YPL104W,0,12,0.15151515151515152,0.008827907734209729,0.001337561777910565,0.0016702455232156352
YBL081W,0,2,0.0,0.00016359466633214322,0.0,3.095221056789607e-05
YPR173C,0,19,0.25146198830409355,0.0070996877981879,0.0017853016100706413,0.0013432652581085855
YBL082C,0,1,0.0,0.0,0.0,0.0
YBL084C,1,42,0.39605110336817656,0.009346378917221579,0.0037016436826626696,0.0017683405870081636
YIL056W,0,9,0.5833333333333334,9.751949356893735e-05,5.688637124854679e-05,1.8450747613568554e-05
YGL003C,0,40,0.4,0.003385860080053332,0.001354344032021333,0.0006406067905567959
YDR161W,0,27,0.7236467236467237,0.0006908824417262792,0.0004999548153802704,0.00013071537901216017
YFR036W,0,24,0.967391304347826,9.82685379088414e-06,9.506412906398787e-06,1.859246725916097e-06
YOR242C,0,2,0.0,1.628842871835531e-05,0.0,3.081780640006359e-06
YNL172W,1,37,0.496996996996997,0.010070793503327676,0.005005154128530722,0.0019054002681721434
YHR166C,1,32,0.6350806451612904,0.0007215077727096916,0.0004582156217813566,0.0001365097102979097
YLR102C,0,29,0.7019704433497537,0.0010652363540502815,0.0007477644357249513,0.0002015433673626067
YOR249C,1,33,0.5795454545454546,0.001505027351534827,0.000872231760548593,0.0002847520921040936
YIR025W,0,24,0.967391304347826,9.820302555023548e-06,9.50007529779452e-06,1.8580072280988193e-06
YNL159C,0,23,1.0,0.0,0.0,0.0
YGR225W,0,24,0.9456521739130435,3.083374199981973e-05,2.9157995152003438e-05,5.833762777063626e-06
YMR119W,0,24,0.9166666666666666,0.00018500037443137032,0.00016958367656208945,3.5002183585335554e-05
YLR127C,1,30,0.6988505747126437,0.0006577148015121811,0.0004596443670338001,0.00012444004127063092
YER064C,0,14,0.23076923076923078,0.0019046542691754306,0.00043953560057894553,0.00036036174846231487
YKL101W,1,31,0.2709677419354839,0.00997658279809284,0.0027033321130316085,0.001887575545327828
YOR339C,0,9,1.0,0.0,0.0,0.0
YKL022C,1,36,0.5317460317460317,0.0012790920833300828,0.0006801521395485361,0.0002420050016702945
YGL116W,1,35,0.5310924369747899,0.001318879734361794,0.0007004470521988688,0.00024953284949288284
YER116C,0,33,0.5151515151515151,0.0012583492067756619,0.0006482405004601895,0.00023808043678507512
YBR054W,0,3,0.3333333333333333,1.8002901303658777e-05,6.000967101219592e-06,3.4061598979795845e-06
YGL240W,0,33,0.6003787878787878,0.0017311861950990019,0.0010393674694060295,0.00032754148313214826
YJL030W,0,17,0.4264705882352941,0.001477627393564003,0.0006301646237258248,0.0002795680033579325
YDR118W,1,31,0.6752688172043011,0.0003969792349850668,0.00026806769846303435,7.510871318624307e-05
YDL008W,1,30,0.6551724137931034,0.0007754231736122679,0.0005080358723666583,0.00014671053700579845
YIL046W,1,34,0.49910873440285203,0.008793619865820515,0.004388972482049455,0.0016637582376206846
YDR182W,1,2,1.0,0.0,0.0,0.0
YDR260C,0,24,0.967391304347826,9.820302555023548e-06,9.50007529779452e-06,1.8580072280988193e-06
YNL008C,0,23,1.0,0.0,0.0,0.0
YER032W,0,10,0.08888888888888889,0.0011742292159859751,0.00010437593030986447,0.00022216488326326516
YER008C,1,24,0.26811594202898553,0.0029021811874790195,0.0007781210430197372,0.0005490944493181659
YDR239C,0,3,0.0,4.6536168818825757e-05,0.0,8.804671500591848e-06
YBR238C,0,2,0.0,1.2313304617449626e-05,0.0,2.3296847375950435e-06
YNL078W,0,9,0.19444444444444445,0.0003756967890317388,7.305215342283809e-05,7.108206144192611e-05
YPL158C,0,7,0.42857142857142855,8.854792434781066e-05,3.7949110434775994e-05,1.6753321249478052e-05
YER158C,0,3,0.3333333333333333,7.84916088894309e-05,2.61638696298103e-05,1.4850660236233265e-05
YBR102C,1,16,0.35833333333333334,0.001981485055650689,0.0007100321449414969,0.0003748981800856484
YOL070C,0,11,0.21818181818181817,0.0005758037909289473,0.00012562991802086122,0.00010894242815007852
YKR055W,0,22,0.04329004329004329,0.0011793248853602869,5.105302534027216e-05,0.00022312898701428758
YER124C,0,5,0.1,0.00014131075890589788,1.413107589058979e-05,2.673608170259254e-05
YJR056C,0,3,0.0,5.478526383809715e-05,0.0,1.036540530540113e-05
YBL086C,0,3,0.0,0.00011613532158514148,0.0,2.197287361909149e-05
YDL182W,0,7,0.14285714285714285,0.0007339943844818698,0.0001048563406402671,0.00013887218485479622
YOL098C,0,3,0.0,0.004458248149952796,0.0,0.0008435032669164663
YKL117W,0,32,0.125,0.006246094156407131,0.0007807617695508914,0.0011817648208866634
YPL208W,0,5,0.1,0.0011634022983274498,0.00011634022983274499,0.0002201164238441325
YDR361C,1,6,0.13333333333333333,0.0005919286730319622,7.89238230709283e-05,0.0001119932656707939
YDR292C,1,34,0.6417112299465241,8.380796536145991e-05,5.378051253141813e-05,1.585651812063489e-05
YGL022W,1,79,0.7020447906523856,0.002246463357198481,0.0015771178973126628,0.00042503223622155587
YKL104C,1,24,0.06159420289855073,0.014796348803045084,0.0009113693103324871,0.0027994782107263858
YMR167W,0,37,0.7342342342342343,0.0012530633549270667,0.0009200420128518554,0.0002370803503940173
YDR369C,0,9,0.25,0.0002959508698376677,7.398771745941693e-05,5.5994084931653195e-05
YNL082W,0,34,0.8556149732620321,0.00017741477102971027,0.0001517987345708751,3.356698279892337e-05
YMR106C,0,17,0.20588235294117646,0.0008347324932193115,0.00017185668978044645,0.0001579318964197341
YGR099W,1,18,0.24836601307189543,0.0030493335883622196,0.0007573508258677408,0.0005769357732428772
YGL175C,0,14,0.14285714285714285,0.0018366040464212546,0.0002623720066316078,0.0003474866048460609
YDL122W,0,10,0.17777777777777778,0.001259232979197294,0.00022386364074618564,0.00023824764706583648
YDL101C,0,12,0.07575757575757576,0.0009370128784282545,7.098582412335261e-05,0.00017728340763297412
YLR453C,0,9,0.5,6.629276244627844e-05,3.314638122313922e-05,1.2542631054968341e-05
YBL091C,0,3,0.0,0.00024167522931945452,0.0,4.572510066894873e-05
YLR244C,0,4,0.0,0.005825128813785826,0.0,0.0011021179215180313
YHR073W,0,6,0.06666666666666667,0.0016995293052994727,0.00011330195368663152,0.0003215519802897369
YIL099W,0,4,0.5,8.485478252413201e-06,4.2427391262066005e-06,1.6054576565763719e-06
YOL031C,0,24,0.37318840579710144,0.0005654652331069618,0.00021102506887687344,0.00010698636670963539
YDL130W,0,29,0.8497536945812808,5.646391622842735e-05,4.798042142563408e-05,1.0683007360655872e-05
YDR333C,0,27,0.6866096866096866,7.534314435975763e-05,5.1731332737041556e-05,1.4254968828481962e-05
YIR032C,0,15,0.8666666666666667,0.00040629202471421347,0.00035211975475231834,7.687069867839754e-05
YJR047C,0,33,0.625,0.000324031535571153,0.0002025197097319706,6.130696400134672e-05
YNR021W,0,14,0.6483516483516484,8.662897803376755e-05,5.616604070321193e-05,1.6390255437416916e-05
YER087C-B,0,39,0.24156545209176788,0.013750284633665715,0.0033215937239219474,0.002601562232387428
YBL093C,0,56,0.7090909090909091,0.0004555806297353091,0.0003230480829032192,8.619613278584841e-05
YMR112C,1,48,0.8581560283687943,4.013284554633332e-05,3.444024334117966e-05,7.593158835123284e-06
YBR253W,1,61,0.6245901639344262,0.0036209981939305416,0.0022616398555533384,0.0006850950650002232
YDL005C,0,35,0.5966386554621849,0.002099129448788186,0.0012524217719660604,0.00039715657096210384
YOL135C,1,74,0.4509440947797112,0.0053099079097179225,0.002394471615711377,0.0010046378124824826
YPR168W,1,58,0.7102238354506957,0.00038245624160697806,0.0002716295388061659,7.236095398850669e-05
YDR443C,0,30,0.6183908045977011,0.000769515959633319,0.00047586159342842023,0.00014559288852100723
YER022W,1,65,0.5870192307692308,0.0013112060333603337,0.0007697031570831574,0.0002480809805869
YLR071C,1,69,0.5370843989769821,0.0036973841391117488,0.00198580733814186,0.0006995473323796271
YOR194C,1,73,0.571917808219178,0.0013556739279533946,0.0007753340615349894,0.00025649433334352955
YML007W,0,33,0.14772727272727273,0.006059620358055806,0.0008951711892582441,0.0011464838645977385
YGR104C,0,61,0.6289617486338798,0.005963886329789225,0.0037510563746379227,0.001128370928107474
YBR193C,1,56,0.7038961038961039,0.005021584248858483,0.00353467358815753,0.0009500868001376836
YGL127C,0,62,0.6181914331041777,0.0014479640877272184,0.0008951189944754724,0.00027395568781620226
YOL128C,0,21,0.9047619047619048,0.00016852967135015217,0.0001524792264596615,3.188591652479391e-05
YHR058C,1,61,0.6524590163934426,0.0026523341825920163,0.0017305393519206926,0.0005018232437317938
YNR010W,0,52,0.7948717948717948,0.0001260127354056145,0.00010016396916856536,2.3841686333418095e-05
YOR174W,1,60,0.6248587570621469,0.0065919496845579,0.00411903748650906,0.00124720089758405
YPL042C,0,41,0.4292682926829268,0.0029112105079973846,0.0012496903644086334,0.0005508028022628887
YGL151W,0,29,0.8325123152709359,0.0001284863322271492,0.00010696645392309465,2.430969235951173e-05
YPR070W,0,31,0.6881720430107527,0.0002487326228694642,0.00017117083724350229,4.7060363829527046e-05
YFL029C,1,27,0.5584045584045584,0.001498271698715535,0.000836641746291296,0.0002834739184736539
YGL025C,0,26,0.8153846153846154,6.125291469127701e-05,4.994468428673357e-05,1.1589088788338268e-05
YNL236W,0,36,0.5761904761904761,0.0012413709555665327,0.0007152661220169069,0.00023486814130942272
YDR308C,1,61,0.6502732240437158,0.004189257263552412,0.002724161827118781,0.000792610027281099
YOL034W,1,23,0.16996047430830039,0.0019532161460540675,0.00033196954260997984,0.0003695496851623299
YHL002W,0,25,0.4066666666666667,0.005282585910686436,0.002148251603679151,0.000999468473615154
YDR325W,1,8,0.6785714285714286,5.217239126727879e-05,3.54026940742249e-05,9.871048222665606e-06
YLR272C,1,11,0.4,0.0002965811206510717,0.00011863244826042868,5.611332876963665e-05
YFR031C,1,16,0.20833333333333334,0.005552655256109598,0.0011568031783561663,0.001050565758354865
YNL315C,0,5,0.2,0.0012774344831836693,0.00025548689663673385,0.00024169138271241847
YCR011C,0,4,1.0,0.0,0.0,0.0
YDL181W,0,9,0.4166666666666667,0.0013359005399506522,0.0005566252249794384,0.00025275319628311344
YPL119C,0,7,0.38095238095238093,8.956600602727008e-05,3.412038324848384e-05,1.6945942923671067e-05
YOR204W,1,41,0.16341463414634147,0.003683706401818516,0.0006019715339557087,0.0006969594961482614
YJL180C,0,5,0.3,7.0342913739259e-05,2.11028741217777e-05,1.3308922147843291e-05
YOL122C,0,1,0.0,0.0,0.0,0.0
YBL102W,1,5,0.2,0.0002137703357835288,4.2754067156705765e-05,4.044547780615256e-05
YJL178C,0,7,0.19047619047619047,0.000597455009486275,0.0001138009541878619,0.00011303885189580962
YDR022C,0,13,0.38461538461538464,0.0011464023196765371,0.00044092396910636045,0.00021690001752325353
YMR292W,0,2,0.0,8.822129066610038e-06,0.0,1.6691521957841384e-06
YPL166W,0,11,0.5272727272727272,0.0005503538509488581,0.00029018657595485244,0.00010412728399614431
YFL048C,0,8,0.07142857142857142,0.01181172745273744,0.0008436948180526743,0.002234786032360364
YMR227C,1,41,0.6475609756097561,0.000752249396398438,0.0004871273530336227,0.00014232604423437952
YER177W,0,46,0.05410628019323672,0.030482953405849937,0.001649319218094296,0.005767393361306971
YOL067C,0,7,0.19047619047619047,8.578096832804729e-05,1.6339232062485196e-05,1.6229811484300603e-05
YDR291W,0,3,0.0,1.6198923891211233e-05,0.0,3.0648462721646717e-06
YBL104C,0,11,0.41818181818181815,0.0006078362266116184,0.0002541860584012222,0.00011500298450244548
YDR519W,0,32,0.0846774193548387,0.004136037505214031,0.00035022898229634936,0.0007825408165702945
YOL138C,0,8,0.75,4.607264275110552e-05,3.455448206332914e-05,8.716972086097143e-06
YHL023C,0,10,0.5555555555555556,0.0006149016861548652,0.000341612047863814,0.00011633977375385982
YEL062W,0,10,0.5333333333333333,0.0002934657618968932,0.00015651507301167638,5.552390099478428e-05
YNL180C,0,12,0.16666666666666666,0.0005870318314716521,9.783863857860867e-05,0.00011106678026335024
YJL002C,1,17,0.4264705882352941,0.0008024487689731405,0.00034222079853266286,0.0001518237961180127
YJL095W,0,17,0.11029411764705882,0.002816126105273064,0.00031060214396394086,0.0005328127753211146
YMR113W,1,3,0.3333333333333333,0.00021109069763765588,7.036356587921862e-05,3.9938488635928435e-05
YOL100W,0,11,0.16363636363636364,0.0005649211423990893,9.244164148348733e-05,0.00010688342441612619
YPR165W,1,51,0.038431372549019606,0.038767064383767966,0.0014898714939644158,0.00733475220683162
YMR036C,0,15,0.1523809523809524,0.0009023482105266614,0.00013750067969930078,0.00017072483134065227
YGR254W,0,13,0.15384615384615385,0.0030058084504419754,0.0004624320692987655,0.0005687007906232793
YBR166C,0,6,0.0,0.0008090095178090672,0.0,0.00015306509379602132
YNL090W,0,18,0.026143790849673203,0.0012827241874260713,3.353527287388422e-05,0.0002426921979787322
YHR070W,1,4,0.16666666666666666,0.00012586604555070045,2.0977674258450074e-05,2.3813932523472633e-05
YPL174C,0,11,0.12727272727272726,0.0010507502444474048,0.00013373184929330606,0.00019880258659761812
YBL107C,0,1,0.0,0.0,0.0,0.0
YBR001C,0,6,0.13333333333333333,0.0005565440751684323,7.42058766891243e-05,0.00010529847819093392
YPR026W,0,2,1.0,0.0,0.0,0.0
YHR102W,0,15,0.047619047619047616,0.0029284324566844822,0.00013944916460402294,0.0005540612054498868
YDR001C,0,9,0.1111111111111111,0.0015787513158978892,0.00017541681287754323,0.00029870071109044016
YBR002C,1,5,0.3,0.002166998278109232,0.0006500994834327696,0.0004099973948302649
YDL193W,1,2,1.0,0.0,0.0,0.0
YMR101C,0,2,1.0,0.0,0.0,0.0
YDL052C,0,18,0.08496732026143791,0.007364033499833357,0.0006257021927962984,0.0013932796259574522
YKL140W,0,11,0.10909090909090909,0.002501701049841862,0.0002729128418009304,0.0004733233632166273
YHR072W,1,15,0.34285714285714286,0.0005240788503632089,0.0001796841772673859,9.915603787282973e-05
